order_id,order_metric_cycle_time
cee3292f46ede6ea1dfabfcb200fcf47,9.7652
50dca53ca33b739bef09e7933e8b380e,7.887100000000001
8087ec71e393d4dc6fc48041fe63cd51,5.0471999999999975
e6b6557ce111de79b31cc857f20ba212,10.882000000000003
0b09c5e4c2512f627190ac55a78c35a3,13.127300000000007
411282320ee1ea91c2fc8351aee73b05,15.971300000000003
689d9b46b0376ea4ebaeac46ebd6fc18,8.637500000000003
603691890e2bc99b1ae66b9e7ecbe3d4,13.336700000000006
06fef28288938378d269904800db589f,14.869000000000005
a6f6b75dad02327bd16a4d391963c579,16.608000000000004
e67dfbc421e0d2908ef7e2c96d222f42,15.011000000000001
eaa3f732b5a4f293f5063246bd5dd67e,8.574999999999996
36b8ca63eb9822b5f68630749ff70e32,14.243499999999994
9506bf16f764e91707db1ffebc90b494,11.013900000000005
d071b7bd406df53883553c4eceb94936,10.138600000000004
a74e83bef10070f30831ad61d579a408,12.037899999999997
3b61275de41f60d8e48bef3f42ac8bed,5.474600000000001
6337a3d6f20dcb1f58b07244dc92b759,7.814300000000004
c528ee5dbc3b0873c3eb1a25c860fd97,11.94569999999999
57db58fa887c4205f3bf01211de5cceb,14.684399999999991
7d4bbd720f893f2ce3f6e19f95c4249a,16.0292
6ca45b5a3976343d5ac388f06ab70f09,15.771399999999995
fffcd46ef2263f404302a634eb57f7eb,14.290299999999993
f3513eec8f1434b5b7e04ddf3598df40,6.0806000000000004
f96682f8b83bc89372ebcb2164502266,9.007300000000003
1630676be03651738ab38bdd77ce6e67,8.710000000000004
d21711f4bfc26162d5a8e471d7edb25f,16.243200000000012
e8bbe1e50121557f66b60660a6b62289,9.4629
24040b0114230e6113ea96d0161ff4a9,8.799900000000001
9d0815da498bdbe17d13752e2d3c991f,13.141299999999996
5d1466f38183f13f22491a21c09982a1,15.244900000000007
efe5d91d523dcb8acc12b56d74523979,7.635999999999999
32fef9bb0f0402350b640eb6f13dbe09,15.448500000000006
ae6fa796d6bfcc527feea40286702f7e,14.082900000000004
4c0b7cef000c9351cd7f160ad283a0f8,8.1687
934838488a3fc133b3cb9b1f716c5937,12.7327
dc2ed1581975f94efea014272ace65a8,13.9738
98b3b28db55c9f6e365c56f05004d3b5,14.706800000000012
6a7ac200511e303dca7161f95949dee8,5.973599999999997
e8f5f9fb65db20f08e707adec28407c9,14.165400000000007
cf650037c918409bca8e5e67ee7dcfbe,13.798399999999999
7a7ce47ebeac8469117cd0b044c03d1b,10.189100000000002
a5102272df11ecf366a4e9d4257b672a,13.64090000000001
de12067bfa331f0c8cd1df23a0106128,6.482200000000002
a250092009e031f3162f9134a40261c2,12.951899999999993
fe77e2fdbb1b332cfbabd01709f805e8,7.634100000000003
484bc55c468ac3e8d5ca1ab45b24ff99,8.362900000000002
a653bb2e2418fd13d746e3639879aa83,15.547700000000004
5ce97d89fd3ee848e6c60736d3e32a3b,13.449999999999998
2a1ceca1522e8bf484583ef111e921c4,13.501800000000005
9ec8075dfc41a4b32e00cdac5dcca698,10.080199999999994
db6bbd5bd39d674b8778df50982d00de,12.1985
1dcf0c8cd36ffaf57784fbdc90079310,16.656899999999997
ecb7b1b5d15cf872f986f88e7344d9ed,13.027999999999999
10a00d04ca3504e6a7804ccc87050e81,13.461199999999996
21ac7b9aaf4cb4e41aa7ed2722a0c2ab,15.199700000000012
eee39147362c420a076b96cfe10c8154,14.80729999999999
15894c1e0d37429ae01e88705a0e7941,11.643599999999994
64eb693e04aa8e46522872834d4dbe03,13.215300000000012
7d92cb6758010db52a51e6e283edcd6f,9.938100000000002
23b89f00eb70f9f93ebe743fd79bd787,11.082999999999997
337d06bdab986563a27e4f5c1885e887,9.3407
67e54a5ddb5e864b3ca5442f999b55ed,14.844299999999999
